position,player_number,name,status,stat1,stat1_val,stat2,stat2_val,stat3,stat3_val,stat4,stat4_val,team
NT,98.0,"Kilgo, Darius",ACT,TCKL,6,SCK,0,FF,0,INT,--,DEN
DT,69.0,"Koht, Lars",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
LB,41.0,"Kragen, Kyle",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
TE,84.0,"Krieger Coble, Henry",ACT,REC,--,YDS,--,AVG,--,TDS,--,DEN
WR,14.0,"Latimer, Cody",ACT,REC,6,YDS,59,AVG,9.8,TDS,1,DEN
DB,30.0,"Lowery, B.J.",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
QB,12.0,"Lynch, Paxton",ACT,TDS,--,INT,--,YDS,--,RTG,--,DEN
ILB,54.0,"Marshall, Brandon",ACT,TCKL,102,SCK,1.5,FF,2,INT,1,DEN
K,8.0,"McManus, Brandon",ACT,FGA,35,FGM,30,PCT,85.7,LNG,57,DEN
OLB,58.0,"Miller, Von",ACT,TCKL,35,SCK,11,FF,4,INT,--,DEN
DT,62.0,"Moala, David",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
DB,36.0,"Murphy, Ryan",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
WR,5.0,"Neal, Durron",ACT,REC,--,YDS,--,AVG,--,TDS,--,DEN
OLB,52.0,"Nelson, Corey",ACT,TCKL,16,SCK,1,FF,0,INT,--,DEN
DB,39.0,"Nixon, Taurean",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
LB,46.0,"Norman, Dwayne",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
WR,11.0,"Norwood, Jordan",ACT,REC,22,YDS,207,AVG,9.4,TDS,0,DEN
DB,34.0,"Parks, Will",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
NT,90.0,"Peko, Kyle",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
TE,83.0,"Phillips, John",ACT,REC,10,YDS,69,AVG,6.9,TDS,1,DEN
WR,15.0,"Posey, DeVier",ACT,REC,--,YDS,--,AVG,--,TDS,--,DEN
LB,56.0,"Ray, Shane",ACT,TCKL,20,SCK,4,FF,0,INT,--,DEN
WR,19.0,"Raymond, Kalif",ACT,REC,--,YDS,--,AVG,--,TDS,--,DEN
FS,29.0,"Roby, Bradley",ACT,TCKL,40,SCK,0,FF,1,INT,1,DEN
DB,27.0,"Ross, Brandian",ACT,TCKL,0,SCK,--,FF,--,INT,--,DEN
QB,6.0,"Sanchez, Mark",ACT,TDS,4,INT,4,YDS,616,RTG,80.7,DEN
WR,10.0,"Sanders, Emmanuel",ACT,REC,76,YDS,1135,AVG,14.9,TDS,6,DEN
LB,49.0,"Sankey, Darnell",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
LB,47.0,"Shannon, Frank",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
QB,13.0,"Siemian, Trevor",ACT,TDS,--,INT,--,YDS,--,RTG,0,DEN
FS,31.0,"Simmons, Justin",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
FS,26.0,"Stewart, Darian",ACT,TCKL,63,SCK,0,FF,1,INT,1,DEN
LB,59.0,"Sulleyman, Sadat",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
CB,21.0,"Talib, Aqib",ACT,TCKL,45,SCK,0,FF,0,INT,3,DEN
WR,87.0,"Taylor, Jordan",ACT,REC,--,YDS,--,AVG,--,TDS,--,DEN
WR,88.0,"Thomas, Demaryius",ACT,REC,105,YDS,1304,AVG,12.4,TDS,6,DEN
RB,40.0,"Thompson, Juwan",ACT,CAR,18,YDS,48,AVG,2.7,TDS,0,DEN
DB,45.0,"Tidwell, John",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
DE,96.0,"Walker, Vance",ACT,TCKL,33,SCK,2,FF,0,INT,--,DEN
SS,43.0,"Ward, T.J.",ACT,TCKL,61,SCK,2,FF,2,INT,--,DEN
OLB,94.0,"Ware, DeMarcus",ACT,TCKL,25,SCK,7.5,FF,1,INT,--,DEN
LB,57.0,"Watson, Dekoda",ACT,TCKL,2,SCK,0,FF,0,INT,--,DEN
CB,36.0,"Webster, Kayvon",ACT,TCKL,11,SCK,0,FF,0,INT,--,DEN
NT,92.0,"Williams, Sylvester",ACT,TCKL,25,SCK,3,FF,0,INT,--,DEN
DT,97.0,"Winn, Billy",ACT,TCKL,14,SCK,0,FF,0,INT,--,DEN
DE,95.0,"Wolfe, Derek",ACT,TCKL,49,SCK,5.5,FF,0,INT,--,DEN
LB,65.0,"Yarbrough, Eddie",ACT,TCKL,--,SCK,--,FF,--,INT,--,DEN
LB,44.0,"Adams, Tyrell",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
LB,57.0,"Alexander, D.J.",ACT,TCKL,13,SCK,0,FF,0,INT,--,KC
DE,97.0,"Bailey, Allen",ACT,TCKL,38,SCK,4.5,FF,2,INT,--,KC
FS,29.0,"Berry, Eric",ACT,TCKL,61,SCK,0,FF,0,INT,2,KC
QB,9.0,"Bray, Tyler",ACT,TDS,--,INT,--,YDS,--,RTG,--,KC
WR,4.0,"Brown, Da'Ron",ACT,REC,--,YDS,--,AVG,--,TDS,--,KC
DB,27.0,"Brown, Stevie",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
DB,1.0,"Carr, Deveron",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
RB,25.0,"Charles, Jamaal",ACT,CAR,71,YDS,364,AVG,5.1,TDS,4,KC
DB,45.0,"Cheek, Bryce",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
P,2.0,"Colquitt, Dustin",ACT,PUNTS,75,AVG,44.4,LNG,62,IN 20,37,KC
WR,17.0,"Conley, Chris",ACT,REC,17,YDS,199,AVG,11.7,TDS,1,KC
WR,6.0,"Cook, Kenny",RES,REC,--,YDS,--,AVG,--,TDS,--,KC
CB,31.0,"Cooper, Marcus",ACT,TCKL,2,SCK,0,FF,0,INT,--,KC
DE,66.0,"Davis, Dominique",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
RB,34.0,"Davis, Knile",ACT,CAR,28,YDS,72,AVG,2.6,TDS,1,KC
CB,30.0,"Fleming, Jamell",ACT,TCKL,21,SCK,0,FF,0,INT,--,KC
QB,5.0,"Foles, Nick",ACT,TDS,7,INT,10,YDS,2052,RTG,69,KC
OLB,55.0,"Ford, Dee",ACT,TCKL,23,SCK,4,FF,0,INT,--,KC
CB,23.0,"Gaines, Phillip",ACT,TCKL,6,SCK,0,FF,0,INT,--,KC
OLB,91.0,"Hali, Tamba",ACT,TCKL,48,SCK,6.5,FF,2,INT,--,KC
WR,85.0,"Hammond, Frankie",ACT,REC,--,YDS,--,AVG,--,TDS,--,KC
TE,84.0,"Harris, Demetrius",ACT,REC,7,YDS,74,AVG,10.6,TDS,1,KC
DB,48.0,"Harris, Vernon",RES,TCKL,--,SCK,--,FF,--,INT,--,KC
WR,81.0,"Hill, Tyreek",ACT,REC,--,YDS,--,AVG,--,TDS,--,KC
QB,8.0,"Hogan, Kevin",ACT,TDS,--,INT,--,YDS,--,RTG,--,KC
OLB,50.0,"Houston, Justin",ACT,TCKL,30,SCK,7.5,FF,1,INT,2,KC
DE,96.0,"Howard, Jaye",ACT,TCKL,57,SCK,5.5,FF,1,INT,--,KC
DB,48.0,"Jackson, Malcolm",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
ILB,56.0,"Johnson, Derrick",ACT,TCKL,116,SCK,4,FF,2,INT,2,KC
DB,20.0,"Johnson, Jeron",ACT,TCKL,27,SCK,0,FF,0,INT,--,KC
DT,95.0,"Jones, Chris",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
WR,6.0,"Jones, Seantavius",ACT,REC,0,YDS,0,AVG,--,TDS,0,KC
TE,87.0,"Kelce, Travis",ACT,REC,72,YDS,875,AVG,12.2,TDS,5,KC
DE,93.0,"King, David",ACT,TCKL,3,SCK,0.5,FF,0,INT,0,KC
WR,19.0,"Maclin, Jeremy",ACT,REC,87,YDS,1088,AVG,12.5,TDS,8,KC
LB,59.0,"March-Lillard, Justin",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
LB,46.0,"Massaquoi, Jonathan",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
WR,83.0,"Mathews, Mitch",ACT,REC,--,YDS,--,AVG,--,TDS,--,KC
ILB,90.0,"Mauga, Josh",ACT,TCKL,58,SCK,1,FF,0,INT,2,KC
FB,40.0,"Millard, Trey",ACT,CAR,--,YDS,--,AVG,--,TDS,--,KC
WR,89.0,"Moore, Kashif",ACT,REC,--,YDS,--,AVG,--,TDS,--,KC
LB,54.0,"Moses, Dezman",ACT,TCKL,6,SCK,0,FF,1,INT,--,KC
LB,40.0,"Mulumba, Andy",ACT,TCKL,4,SCK,0,FF,0,INT,--,KC
QB,7.0,"Murray, Aaron",ACT,TDS,--,INT,--,YDS,--,RTG,0,KC
CB,21.0,"Murray, Eric",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
CB,20.0,"Nelson, Steven",ACT,TCKL,8,SCK,0,FF,0,INT,--,KC
LB,52.0,"Nicolas, Dadi",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
DT,99.0,"Nunez-Roches, Rakeem",ACT,TCKL,4,SCK,0,FF,0,INT,--,KC
TE,80.0,"O'Shaughnessy, James",ACT,REC,6,YDS,87,AVG,14.5,TDS,0,KC
TE,82.0,"Parker, Brian",ACT,REC,1,YDS,6,AVG,6,TDS,0,KC
SS,38.0,"Parker, Ron",ACT,TCKL,78,SCK,5,FF,1,INT,3,KC
CB,22.0,"Peters, Marcus",ACT,TCKL,60,SCK,0,FF,1,INT,8,KC
NT,92.0,"Poe, Dontari",ACT,TCKL,39,SCK,1,FF,1,INT,--,KC
DB,47.0,"Randolph, Shakiel",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
RB,24.0,"Reaves, Darrin",ACT,CAR,--,YDS,--,AVG,--,TDS,--,KC
WR,14.0,"Robinson, Demarcus",ACT,REC,--,YDS,--,AVG,--,TDS,--,KC
CB,26.0,"Russell, KeiVarae",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
K,5.0,"Santos, Cairo",ACT,FGA,37,FGM,30,PCT,81.1,LNG,53,KC
FB,42.0,"Sherman, Anthony",ACT,CAR,1,YDS,0,AVG,0,TDS,0,KC
QB,11.0,"Smith, Alex",ACT,TDS,20,INT,7,YDS,3486,RTG,95.4,KC
ILB,62.0,"Smith, Terrance",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
DB,49.0,"Sorensen, Daniel",ACT,TCKL,23,SCK,1,FF,0,INT,--,KC
DT,94.0,"Staten, Jimmy",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
WR,10.0,"Streater, Rod",ACT,REC,1,YDS,8,AVG,8,TDS,0,KC
WR,13.0,"Thomas, De'Anthony",ACT,REC,17,YDS,140,AVG,8.2,TDS,1,KC
TE,88.0,"Travis, Ross",ACT,REC,--,YDS,--,AVG,--,TDS,--,KC
RB,32.0,"Ware, Spencer",ACT,CAR,72,YDS,403,AVG,5.6,TDS,6,KC
RB,35.0,"West, Charcandrick",ACT,CAR,160,YDS,634,AVG,4,TDS,4,KC
CB,24.0,"White, D.J.",ACT,TCKL,--,SCK,--,FF,--,INT,--,KC
WR,15.0,"Williams, Mike",ACT,REC,--,YDS,--,AVG,--,TDS,--,KC
DT,98.0,"Williams, Nick",ACT,TCKL,9,SCK,0,FF,0,INT,--,KC
WR,12.0,"Wilson, Albert",ACT,REC,35,YDS,451,AVG,12.9,TDS,2,KC
ILB,53.0,"Wilson, Ramik",ACT,TCKL,20,SCK,0,FF,0,INT,--,KC
OLB,51.0,"Zombo, Frank",ACT,TCKL,19,SCK,3,FF,1,INT,--,KC
SS,20.0,"Allen, Nate",ACT,TCKL,11,SCK,0,FF,0,INT,1,OAK
CB,29.0,"Amerson, David",ACT,TCKL,60,SCK,0,FF,1,INT,4,OAK
RB,34.0,"Atkinson, George",ACT,CAR,--,YDS,--,AVG,--,TDS,--,OAK
DE,96.0,"Autry, Denico",ACT,TCKL,22,SCK,3,FF,0,INT,--,OAK
OLB,58.0,"Ball, Neiron",ACT,TCKL,9,SCK,1,FF,0,INT,--,OAK
LB,56.0,"Bates, Daren",ACT,TCKL,10,SCK,0,FF,0,INT,--,OAK
WR,80.0,"Brent, K.J.",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
LB,91.0,"Calhoun, Shilique",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
QB,4.0,"Carr, Derek",ACT,TDS,32,INT,13,YDS,3987,RTG,91.1,OAK
SS,38.0,"Carrie, T.J.",ACT,TCKL,52,SCK,0,FF,1,INT,1,OAK
QB,8.0,"Cook, Connor",ACT,TDS,--,INT,--,YDS,--,RTG,--,OAK
WR,89.0,"Cooper, Amari",ACT,REC,72,YDS,1070,AVG,14.9,TDS,6,OAK
DE,47.0,"Cowser, James",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
WR,15.0,"Crabtree, Michael",ACT,REC,85,YDS,922,AVG,10.8,TDS,9,OAK
DB,40.0,"Durden, Kenneth",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
DB,37.0,"Edwards, Chris",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
DE,97.0,"Edwards, Mario",ACT,TCKL,42,SCK,2,FF,3,INT,--,OAK
DB,30.0,"Edwards, SaQwan",RES,TCKL,0,SCK,--,FF,--,INT,--,OAK
DT,78.0,"Ellis, Justin",ACT,TCKL,22,SCK,0,FF,0,INT,--,OAK
FS,36.0,"Hackett, Chris",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
DB,43.0,"Hall, Jimmy",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
WR,17.0,"Hall, Marvin",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
DB,32.0,"Hamilton, Antonio",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
WR,9.0,"Hansley, Joe",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
CB,25.0,"Hayden, D.J.",ACT,TCKL,70,SCK,1,FF,1,INT,1,OAK
OLB,50.0,"Heeney, Ben",ACT,TCKL,38,SCK,2.5,FF,1,INT,--,OAK
WR,18.0,"Holmes, Andre",ACT,REC,14,YDS,201,AVG,14.4,TDS,4,OAK
TE,82.0,"Holmes, Gabe",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
WR,16.0,"Holton, Johnny",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
DE,69.0,"Iddings, Drew",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
LB,51.0,"Irvin, Bruce",ACT,TCKL,38,SCK,5.5,FF,1,INT,--,OAK
DE,63.0,"Jackson, Branden",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
DB,25.0,"Jacobs, Tramain",ACT,TCKL,3,SCK,0,FF,0,INT,--,OAK
OLB,57.0,"James, Cory",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
K,11.0,"Janikowski, Sebastian",ACT,FGA,26,FGM,21,PCT,80.8,LNG,56,OAK
DE,98.0,"Jones, Lenny",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
RB,22.0,"Jones, Taiwan",ACT,CAR,16,YDS,74,AVG,4.6,TDS,0,OAK
SAF,42.0,"Joseph, Karl",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
P,7.0,"King, Marquette",ACT,PUNTS,83,AVG,44.5,LNG,70,IN 20,40,OAK
DT,75.0,"Latham, Darius",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
DT,60.0,"Lott, Derrick",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
LB,55.0,"Lotulelei, John",ACT,TCKL,0,SCK,0,FF,0,INT,0,OAK
DE,52.0,"Mack, Khalil",ACT,TCKL,77,SCK,15,FF,2,INT,--,OAK
WR,83.0,"McCaffrey, Max",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
DB,35.0,"McDonald, Dewey",ACT,TCKL,1,SCK,0,FF,0,INT,0,OAK
CB,23.0,"McDonald, Dexter",ACT,TCKL,5,SCK,0,FF,0,INT,--,OAK
TE,84.0,"McGee, Jake",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
CB,26.0,"Waynes, Trae",ACT,TCKL,30,SCK,0,FF,0,INT,--,MIN
DE,64.0,"Weatherly, Stephen",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIN
DB,31.0,"White, Melvin",ACT,TCKL,--,SCK,--,FF,--,INT,--,MIN
WR,17.0,"Wright, Jarius",ACT,REC,34,YDS,442,AVG,13,TDS,0,MIN
CB,23.0,"Alford, Robert",ACT,TCKL,53,SCK,0,FF,0,INT,2,ATL
FS,37.0,"Allen, Ricardo",ACT,TCKL,68,SCK,1,FF,0,INT,3,ATL
NT,95.0,"Babineaux, Jonathan",ACT,TCKL,30,SCK,1.5,FF,1,INT,1,ATL
LB,44.0,"Beasley, Vic",ACT,TCKL,26,SCK,4,FF,2,INT,1,ATL
P,5.0,"Bosher, Matt",ACT,PUNTS,58,AVG,47.2,LNG,69,IN 20,24,ATL
K,3.0,"Bryant, Matt",ACT,FGA,18,FGM,14,PCT,77.8,LNG,47,ATL
OLB,59.0,"Campbell, De'Vondre",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
DE,96.0,"Capi, Nordly",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
DE,99.0,"Clayborn, Adrian",ACT,TCKL,15,SCK,3,FF,0,INT,--,ATL
RB,26.0,"Coleman, Tevin",ACT,CAR,87,YDS,392,AVG,4.5,TDS,1,ATL
CB,32.0,"Collins, Jalen",ACT,TCKL,17,SCK,0,FF,0,INT,--,ATL
FB,42.0,"DiMarco, Patrick",ACT,CAR,1,YDS,0,AVG,0,TDS,0,ATL
RB,24.0,"Freeman, Devonta",ACT,CAR,265,YDS,1056,AVG,4,TDS,11,ATL
DE,54.0,"Freeney, Dwight",ACT,TCKL,9,SCK,8,FF,3,INT,--,ATL
WR,87.0,"Fuller, Devin",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
WR,7.0,"Glidden, David",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
DE,93.0,"Goodman, Malliciah",ACT,TCKL,3,SCK,0,FF,0,INT,--,ATL
WR,29.0,"Goodwin, C.J.",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
RB,32.0,"Gray, Cyrus",ACT,CAR,--,YDS,--,AVG,--,TDS,--,ATL
DT,77.0,"Hageman, Ra'Shede",ACT,TCKL,27,SCK,1,FF,0,INT,--,ATL
WR,16.0,"Hardy, Justin",ACT,REC,21,YDS,194,AVG,9.2,TDS,0,ATL
TE,81.0,"Hooper, Austin",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
SS,36.0,"Ishmael, Kemal",ACT,TCKL,46,SCK,0,FF,0,INT,1,ATL
DE,94.0,"Jackson, Tyson",ACT,TCKL,31,SCK,0,FF,0,INT,--,ATL
DT,97.0,"Jarrett, Grady",ACT,TCKL,24,SCK,1,FF,0,INT,--,ATL
DT,98.0,"Johnson, Cory",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
DB,33.0,"Johnson, Devonte",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
RB,35.0,"Johnson, Gus",ACT,CAR,--,YDS,--,AVG,--,TDS,--,ATL
OLB,45.0,"Jones, Deion",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
WR,11.0,"Jones, Julio",ACT,REC,136,YDS,1871,AVG,13.8,TDS,8,ATL
DB,25.0,"King, Akeem",ACT,TCKL,1,SCK,0,FF,0,INT,--,ATL
WR,18.0,"Leslie, Jordan",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
TE,48.0,"Lynch, Arthur",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
DT,74.0,"Mayes, Chris",RES,TCKL,--,SCK,--,FF,--,INT,--,ATL
DT,92.0,"Mbu, Joey",ACT,TCKL,4,SCK,0,FF,0,INT,--,ATL
WR,85.0,"McKissic, J.D.",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
LB,48.0,"McLennan, Ivan",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
SS,22.0,"Neal, Keanu",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
DB,20.0,"Neasman, Sharrod",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
DE,63.0,"Obada, Efe",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
DB,40.0,"Parms, Damian",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
TE,82.0,"Perkins, Josh",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
DB,34.0,"Poole, Brian",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
RB,39.0,"Ratelle, Will",ACT,CAR,--,YDS,--,AVG,--,TDS,--,ATL
OLB,50.0,"Reed, Brooks",ACT,TCKL,17,SCK,0,FF,0,INT,--,ATL
QB,13.0,"Renfree, Sean",ACT,TDS,0,INT,1,YDS,11,RTG,10.7,ATL
LB,53.0,"Reynolds, LaRoy",ACT,TCKL,17,SCK,0,FF,0,INT,0,ATL
WR,19.0,"Robinson, Aldrick",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
K,1.0,"Rose, Nick",ACT,FGA,--,FGM,--,PCT,--,LNG,--,ATL
QB,2.0,"Ryan, Matt",ACT,TDS,21,INT,16,YDS,4591,RTG,89,ATL
WR,12.0,"Sanu, Mohamed",ACT,REC,33,YDS,394,AVG,11.9,TDS,0,ATL
QB,8.0,"Schaub, Matt",ACT,TDS,3,INT,4,YDS,540,RTG,76,ATL
DB,39.0,"Sefon, Jordan",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
DE,90.0,"Shelby, Derrick",ACT,TCKL,37,SCK,3.5,FF,2,INT,1,ATL
QB,4.0,"Simms, Matt",ACT,TDS,--,INT,--,YDS,--,RTG,--,ATL
LB,52.0,"Starr, Tyler",ACT,TCKL,1,SCK,0,FF,0,INT,--,ATL
TE,83.0,"Tamme, Jacob",ACT,REC,59,YDS,657,AVG,11.1,TDS,1,ATL
FS,27.0,"Therezie, Robenson",ACT,TCKL,33,SCK,0,FF,0,INT,1,ATL
TE,86.0,"Tialavea, D.J.",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
TE,80.0,"Toilolo, Levine",ACT,REC,7,YDS,44,AVG,6.3,TDS,0,ATL
CB,21.0,"Trufant, Desmond",ACT,TCKL,42,SCK,1,FF,0,INT,1,ATL
LB,91.0,"Upshaw, Courtney",ACT,TCKL,51,SCK,2,FF,2,INT,--,ATL
DB,43.0,"Van Dyke, DeMarcus",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
RB,28.0,"Ward, Terron",ACT,CAR,29,YDS,95,AVG,3.3,TDS,1,ATL
WR,88.0,"Washington, Corey",ACT,REC,--,YDS,--,AVG,--,TDS,--,ATL
LB,56.0,"Weatherspoon, Sean",ACT,TCKL,11,SCK,0,FF,0,INT,--,ATL
WR,14.0,"Weems, Eric",ACT,REC,1,YDS,11,AVG,11,TDS,0,ATL
OLB,41.0,"Wheeler, Philip",ACT,TCKL,29,SCK,1,FF,1,INT,--,ATL
RB,20.0,"Wilds, Brandon",ACT,CAR,--,YDS,--,AVG,--,TDS,--,ATL
DE,71.0,"Williams, Brandon",ACT,TCKL,--,SCK,--,FF,--,INT,--,ATL
WR,15.0,"Williams, Nick",ACT,REC,17,YDS,159,AVG,9.4,TDS,2,ATL
MLB,55.0,"Worrilow, Paul",ACT,TCKL,95,SCK,0,FF,1,INT,2,ATL
DE,97.0,"Addison, Mario",ACT,TCKL,23,SCK,6,FF,0,INT,--,CAR
DT,65.0,"Alecxih, Chas",RES,TCKL,--,SCK,--,FF,--,INT,--,CAR
QB,3.0,"Anderson, Derek",ACT,TDS,0,INT,0,YDS,36,RTG,82.6,CAR
RB,34.0,"Artis-Payne, Cameron",ACT,CAR,45,YDS,183,AVG,4.1,TDS,1,CAR
DB,36.0,"Ball, Marcus",ACT,TCKL,--,SCK,--,FF,--,INT,--,CAR
LB,49.0,"Barber, Jared",ACT,TCKL,--,SCK,--,FF,--,INT,--,CAR
WR,13.0,"Benjamin, Kelvin",ACT,REC,--,YDS,--,AVG,--,TDS,--,CAR
CB,25.0,"Benwikere, Bene'",ACT,TCKL,59,SCK,1,FF,1,INT,--,CAR
WR,11.0,"Bersin, Brenton",ACT,REC,9,YDS,119,AVG,13.2,TDS,0,CAR
LB,50.0,"Blechen, Brian",ACT,TCKL,--,SCK,--,FF,--,INT,--,CAR
FS,33.0,"Boston, Tre",ACT,TCKL,29,SCK,0,FF,0,INT,--,CAR
CB,24.0,"Bradberry, James",ACT,TCKL,--,SCK,--,FF,--,INT,--,CAR
WR,10.0,"Brown, Corey",ACT,REC,31,YDS,447,AVG,14.4,TDS,4,CAR
DT,92.0,"Butler, Vernon",ACT,TCKL,--,SCK,--,FF,--,INT,--,CAR
WR,18.0,"Byrd, Damiere",ACT,REC,--,YDS,--,AVG,--,TDS,--,CAR
WR,86.0,"Byrd, LaRon",ACT,REC,--,YDS,--,AVG,--,TDS,--,CAR
WR,16.0,"Capers, Avius",ACT,REC,--,YDS,--,AVG,--,TDS,--,CAR
LB,57.0,"Cash, Jeremy",ACT,TCKL,--,SCK,--,FF,--,INT,--,CAR
FS,20.0,"Coleman, Kurt",ACT,TCKL,90,SCK,1,FF,0,INT,7,CAR
DE,77.0,"Cox, Rakim",ACT,TCKL,--,SCK,--,FF,--,INT,--,CAR
DT,72.0,"Crume, Eric",ACT,TCKL,--,SCK,--,FF,--,INT,--,CAR
OLB,58.0,"Davis, Thomas",ACT,TCKL,105,SCK,5.5,FF,4,INT,4,CAR
TE,48.0,"Deaver, Braxton",ACT,REC,--,YDS,--,AVG,--,TDS,--,CAR
DE,91.0,"Delaire, Ryan",ACT,TCKL,8,SCK,2.5,FF,0,INT,--,CAR
TE,84.0,"Dickson, Ed",ACT,REC,17,YDS,121,AVG,7.1,TDS,2,CAR
DB,30.0,"Dixon, Travell",ACT,TCKL,--,SCK,--,FF,--,INT,--,CAR
DE,47.0,"Drew, Ray",ACT,TCKL,--,SCK,--,FF,--,INT,--,CAR
DE,94.0,"Ealy, Kony",ACT,TCKL,32,SCK,5,FF,3,INT,--,CAR
WR,17.0,"Funchess, Devin",ACT,REC,31,YDS,473,AVG,15.3,TDS,5,CAR
K,9.0,"Gano, Graham",ACT,FGA,36,FGM,30,PCT,83.3,LNG,52,CAR
WR,15.0,"Garrett, Keyarris",ACT,REC,--,YDS,--,AVG,--,TDS,--,CAR
WR,19.0,"Ginn, Ted",ACT,REC,44,YDS,739,AVG,16.8,TDS,10,CAR
OLB,54.0,"Green-Thompson, Shaq",ACT,TCKL,50,SCK,1,FF,0,INT,--,CAR
WR,87.0,"Hill, Stephen",ACT,REC,--,YDS,--,AVG,--,TDS,--,CAR
DE,96.0,"Horton, Wes",ACT,TCKL,7,SCK,1,FF,0,INT,--,CAR
LB,53.0,"Jacobs, Ben",ACT,TCKL,15,SCK,0,FF,0,INT,--,CAR
DE,95.0,"Johnson, Charles",ACT,TCKL,12,SCK,1,FF,0,INT,--,CAR
DB,23.0,"Johnson, Leonard",ACT,TCKL,11,SCK,0,FF,0,INT,--,CAR
DB,42.0,"Jones, Colin",ACT,TCKL,21,SCK,0,FF,0,INT,1,CAR
MLB,56.0,"Klein, A.J.",ACT,TCKL,55,SCK,1,FF,1,INT,1,CAR
